timestamp;temp;voltage;current;vibration;humidity;pressure;power;status
03/01/2024 06:05;28.93;13.284;1.767;7.01;46.35;1016.4;23.474;normal
03/01/2024 06:10;28.16;13.538;2.0;7.74;43.25;1015.33;27.083;normal
03/01/2024 06:15;38.52;13.023;2.0;9.32;47.83;1005.82;23.962;critical
03/01/2024 06:20;29.94;13.377;1.787;7.01;42.94;1008.76;23.827;normal
03/01/2024 06:25;28.81;13.72;1.705;8.0;42.45;1015.42;23.283;normal
03/01/2024 06:30;29.76;13.458;1.805;6.52;44.36;1014.47;24.345;normal
03/01/2024 06:35;29.57;13.419;1.688;6.82;41.31;1013.48;22.645;normal
03/01/2024 06:40;28.0;13.297;1.685;11.86;48.22;1006.23;20.173;warning
03/01/2024 06:45;28.65;13.352;1.878;6.05;46.04;1016.24;25.029;normal
03/01/2024 06:50;36.95;13.183;2.0;8.31;42.86;1004.83;24.242;warning
03/01/2024 06:55;30.3;13.569;1.816;6.97;46.26;1015.05;24.576;normal
03/01/2024 07:00;30.74;13.464;1.758;6.95;48.43;1010.17;23.68;normal
03/01/2024 07:05;30.56;13.449;1.696;6.19;39.95;1007.61;22.736;normal
03/01/2024 07:10;29.98;13.173;1.704;6.61;41.63;1011.57;22.53;normal
03/01/2024 07:15;30.0;13.748;1.732;8.14;48.2;1010.25;23.79;normal
03/01/2024 07:20;29.35;13.381;1.607;7.0;43.48;1012.16;21.475;normal
03/01/2024 07:25;32.67;13.393;1.809;7.67;51.75;1007.23;24.158;normal
03/01/2024 07:30;38.84;12.617;2.0;9.37;47.3;1018.24;23.233;critical
03/01/2024 07:35;31.31;13.456;1.942;6.11;44.64;1004.35;26.136;normal
03/01/2024 07:40;25.99;13.586;1.74;7.35;42.66;1003.68;23.677;normal
03/01/2024 07:45;31.58;13.488;1.788;7.38;46.47;1014.0;24.085;normal
03/01/2024 07:50;31.29;13.769;1.555;14.88;46.58;1019.9;19.157;critical
03/01/2024 07:55;28.73;13.358;1.734;6.48;47.49;1007.27;23.152;normal
03/01/2024 08:00;28.09;13.308;1.781;6.34;45.99;1013.62;23.689;normal
03/01/2024 08:05;30.83;13.448;1.676;5.61;43.14;1007.4;22.532;normal
03/01/2024 08:10;28.1;13.219;1.925;6.22;48.41;1006.04;25.439;normal
03/01/2024 08:15;30.79;13.378;1.692;6.97;44.7;1012.51;22.573;normal
03/01/2024 08:20;29.7;14.0;1.462;6.91;48.06;1010.96;20.482;warning
03/01/2024 08:25;31.43;13.316;1.668;6.46;47.78;1017.18;22.176;normal
03/01/2024 08:30;30.45;13.106;1.404;12.4;52.24;1012.12;16.525;warning
03/01/2024 08:35;29.69;13.221;1.719;12.31;43.16;998.07;20.44;warning
03/01/2024 08:40;28.94;13.412;1.724;6.62;43.7;1018.37;23.104;normal
03/01/2024 08:45;30.98;13.385;1.592;6.88;48.08;1014.83;21.347;normal
03/01/2024 08:50;28.39;13.252;1.635;7.14;51.64;1014.47;21.65;normal
03/01/2024 08:55;29.87;13.258;1.511;13.98;47.93;1016.7;18.028;critical
03/01/2024 09:00;26.82;13.122;1.538;5.41;46.28;1024.09;20.085;normal
03/01/2024 09:05;29.86;13.074;1.68;6.61;49.11;1015.13;22.006;normal
03/01/2024 09:10;29.99;13.19;1.579;6.02;47.64;1016.62;20.88;normal
03/01/2024 09:15;29.87;13.364;1.57;6.29;46.95;1008.24;20.957;normal
03/01/2024 09:20;29.91;13.249;1.523;5.7;48.34;1009.4;20.071;normal
03/01/2024 09:25;29.04;13.27;1.604;5.73;50.38;1014.37;21.245;normal
03/01/2024 09:30;29.09;13.222;1.562;6.92;52.18;1016.31;20.594;normal
03/01/2024 09:35;30.42;13.46;1.642;6.32;48.72;1004.89;22.04;normal
03/01/2024 09:40;27.88;13.429;1.552;5.15;40.36;1017.74;20.927;normal
03/01/2024 09:45;27.41;13.174;1.547;6.98;43.34;1014.47;20.259;normal
03/01/2024 09:50;27.25;13.346;1.486;6.4;49.58;1004.51;19.785;normal
03/01/2024 09:55;28.57;13.059;1.583;5.48;46.79;1022.33;20.694;normal
03/01/2024 10:00;39.47;12.45;1.665;7.92;44.69;1013.93;19.146;critical
03/01/2024 10:05;27.64;12.966;1.389;5.14;48.58;1007.68;18.057;normal
03/01/2024 10:10;29.45;12.943;1.442;6.07;49.31;1015.85;18.692;normal
03/01/2024 10:15;26.49;13.024;1.289;5.05;50.34;1019.27;16.741;normal
03/01/2024 10:20;35.74;12.647;1.657;7.68;43.18;1007.5;19.294;warning
03/01/2024 10:25;30.35;14.0;1.585;7.19;54.82;1014.82;22.206;warning
03/01/2024 10:30;27.77;13.08;1.373;12.73;50.05;1002.75;16.245;warning
03/01/2024 10:35;27.79;13.141;1.394;6.2;49.78;1000.93;18.306;normal
03/01/2024 10:40;27.58;12.952;1.335;6.28;44.42;1008.85;17.35;normal
03/01/2024 10:45;26.92;12.804;1.343;5.5;50.11;1009.0;17.232;normal
03/01/2024 10:50;35.14;12.574;1.726;7.88;47.28;1017.42;19.96;warning
03/01/2024 10:55;27.49;12.914;1.383;6.14;49.3;1017.25;17.816;normal
03/01/2024 11:00;27.71;12.806;1.228;4.99;52.48;1021.67;15.768;normal
03/01/2024 11:05;27.35;12.832;1.295;4.92;52.74;1001.39;16.595;normal
03/01/2024 11:10;24.79;12.514;1.18;5.75;55.32;1012.48;14.811;normal
03/01/2024 11:15;25.56;12.623;1.188;5.55;55.45;1013.51;14.899;normal
03/01/2024 11:20;26.34;12.748;1.268;5.65;53.74;1001.82;16.163;normal
03/01/2024 11:25;26.59;12.917;1.229;5.31;57.3;1022.69;15.893;normal
03/01/2024 11:30;25.0;12.672;1.381;4.58;53.75;1023.35;17.526;normal
03/01/2024 11:35;26.67;12.469;0.964;12.88;55.31;1008.34;10.848;warning
03/01/2024 11:40;29.28;10.0;0.802;4.36;52.25;1006.27;7.572;warning
03/01/2024 11:45;26.13;12.709;1.325;4.75;53.44;1015.74;16.925;normal
03/01/2024 11:50;27.04;12.905;1.24;5.82;53.21;1003.47;15.982;normal
03/01/2024 11:55;26.62;12.741;1.353;10.68;53.22;1017.21;15.522;warning
03/01/2024 12:00;24.89;11.522;1.285;4.04;60.4;1010.97;14.844;warning
03/01/2024 12:05;27.75;11.199;1.187;4.57;57.91;1020.14;13.293;warning
03/01/2024 12:10;24.19;12.319;1.141;4.86;51.61;1014.15;14.062;normal
03/01/2024 12:15;23.97;12.626;0.89;12.04;57.43;1004.47;10.152;warning
03/01/2024 12:20;25.27;12.451;0.963;4.34;54.23;1003.9;11.991;normal
03/01/2024 12:25;25.97;12.413;1.101;3.84;55.36;1009.72;13.581;normal
03/01/2024 12:30;26.92;10.0;0.674;3.64;56.07;1013.61;6.3;warning
03/01/2024 12:35;24.41;12.662;1.228;4.22;51.59;1013.55;15.586;normal
03/01/2024 12:40;24.5;12.556;1.013;4.1;59.65;1009.07;12.736;normal
03/01/2024 12:45;25.66;12.384;1.067;3.93;51.01;1014.17;13.204;normal
03/01/2024 12:50;22.27;10.0;0.735;4.78;53.44;1018.46;6.94;warning
03/01/2024 12:55;24.68;12.566;1.129;4.48;53.28;1003.43;14.184;normal
03/01/2024 13:00;24.02;12.208;0.825;3.02;60.03;1010.42;10.056;normal
03/01/2024 13:05;23.2;10.0;0.526;4.43;55.03;1009.57;4.993;warning
03/01/2024 13:10;24.2;12.34;0.766;3.96;55.57;1017.44;9.454;normal
03/01/2024 13:15;22.17;12.305;0.844;4.83;56.1;1013.35;10.451;normal
03/01/2024 13:20;38.87;11.57;1.295;6.45;56.21;1010.99;13.79;critical
03/01/2024 13:25;23.84;12.15;0.854;3.36;59.58;1023.37;10.345;normal
03/01/2024 13:30;24.05;12.276;0.903;3.88;58.79;1023.92;11.074;normal
03/01/2024 13:35;24.58;12.276;0.836;3.68;57.26;1008.68;10.163;normal
03/01/2024 13:40;24.18;12.124;0.912;3.69;60.57;1012.03;11.046;normal
03/01/2024 13:45;23.34;12.17;0.762;3.39;57.24;1019.15;9.299;normal
03/01/2024 13:50;21.92;11.938;1.006;3.73;57.7;1012.42;11.986;normal
03/01/2024 13:55;23.98;12.324;0.808;4.33;57.04;1014.57;10.024;normal
03/01/2024 14:00;23.51;12.175;0.662;3.65;57.87;1014.91;8.053;normal
03/01/2024 14:05;21.69;11.767;0.797;13.68;62.44;1016.84;8.318;critical
03/01/2024 14:10;22.66;11.91;0.694;3.55;53.62;1008.35;8.276;normal
03/01/2024 14:15;21.8;13.374;0.614;3.16;60.33;1010.08;8.184;warning
03/01/2024 14:20;22.03;12.278;0.72;2.67;61.64;1010.58;8.822;normal
03/01/2024 14:25;21.79;12.495;0.949;11.42;60.27;1012.99;10.697;warning
03/01/2024 14:30;23.11;12.246;0.666;3.36;59.82;1003.33;8.08;normal
03/01/2024 14:35;22.97;11.927;0.615;3.92;55.81;1014.07;7.354;normal
03/01/2024 14:40;19.71;12.078;0.669;13.99;62.11;1026.07;7.27;critical
03/01/2024 14:45;20.99;12.016;0.812;3.17;58.94;1011.42;9.763;normal
03/01/2024 14:50;39.01;11.457;1.09;6.4;62.87;1005.92;11.452;critical
03/01/2024 14:55;21.81;11.86;0.702;3.17;62.36;1016.26;8.393;normal
03/01/2024 15:00;22.53;11.864;0.6;3.06;63.76;1010.39;7.192;normal
03/01/2024 15:05;21.16;10.0;0.35;3.67;59.23;1005.41;3.28;warning
03/01/2024 15:10;24.75;11.618;0.565;1.67;61.05;1008.35;6.529;normal
03/01/2024 15:15;20.03;11.88;0.549;2.3;61.77;1007.27;6.449;normal
03/01/2024 15:20;20.41;11.858;0.37;3.23;66.97;1014.01;4.402;normal
03/01/2024 15:25;21.17;11.544;0.546;2.31;59.57;1011.36;6.382;normal
03/01/2024 15:30;36.97;11.473;0.936;4.57;62.36;1015.35;9.883;warning
03/01/2024 15:35;20.01;11.552;0.562;2.09;64.54;1012.65;6.445;normal
03/01/2024 15:40;18.59;11.857;0.559;3.04;59.61;1003.34;6.557;normal
03/01/2024 15:45;21.57;11.803;0.606;1.9;62.72;1009.66;7.132;normal
03/01/2024 15:50;21.34;12.034;0.635;2.69;62.28;1009.63;7.587;normal
03/01/2024 15:55;21.23;11.828;0.558;2.29;62.13;1008.75;6.588;normal
03/01/2024 16:00;21.15;11.437;0.403;2.11;65.5;1007.78;4.424;normal
03/01/2024 16:05;21.85;10.0;0.275;2.81;64.36;1003.4;2.62;warning
03/01/2024 16:10;19.77;11.381;0.318;1.83;62.88;1005.49;3.568;normal
03/01/2024 16:15;21.08;11.469;0.437;1.69;66.21;1021.2;4.972;normal
03/01/2024 16:20;22.74;13.193;0.128;1.67;60.88;1011.54;1.6;warning
03/01/2024 16:25;21.38;11.549;0.38;2.11;58.15;1009.48;4.41;normal
03/01/2024 16:30;39.4;11.121;0.6;5.08;66.17;1016.69;6.142;critical
03/01/2024 16:35;20.91;11.696;0.442;2.58;63.19;1018.87;5.167;normal
03/01/2024 16:40;21.76;10.0;0.322;0;63.09;1014.46;3.008;critical
03/01/2024 16:45;21.17;11.433;0.311;3.22;64.45;1010.56;3.525;normal
03/01/2024 16:50;21.22;10.0;0.274;2.64;64.03;1004.69;2.58;warning
03/01/2024 16:55;20.02;11.856;0.282;2.77;61.5;1020.56;3.346;normal
03/01/2024 17:00;22.35;11.359;0.422;1.61;62.73;1018.98;4.85;normal
03/01/2024 17:05;21.33;11.018;0.331;13.97;68.75;1009.19;3.274;critical
03/01/2024 17:10;20.4;12.374;0.341;13.8;64.92;1013.67;3.813;critical
03/01/2024 17:15;19.25;11.504;0.299;1.37;61.03;1014.69;3.398;normal
03/01/2024 17:20;20.05;11.451;0.45;2.14;60.96;1018.24;5.15;normal
03/01/2024 17:25;19.9;11.422;0.353;2.69;68.27;1021.17;4.049;normal
03/01/2024 17:30;18.48;11.53;0.233;13.7;62.63;1001.13;2.487;critical
03/01/2024 17:35;22.79;11.599;0.192;1.97;71.29;1012.44;2.233;normal
03/01/2024 17:40;20.41;11.571;0.198;2.33;65.82;1005.3;2.289;normal
03/01/2024 17:45;21.25;11.434;0.301;1.88;65.73;1009.08;3.417;normal
03/01/2024 17:50;22.04;11.467;0.121;11.75;56.47;1017.97;1.235;warning
03/01/2024 17:55;19.72;11.315;0.266;2.04;69.79;1011.04;2.979;normal
03/01/2024 18:00;21.4;11.433;0.154;2.16;66.26;1007.9;1.77;normal
03/01/2024 18:05;21.04;11.548;0.218;1.68;62.8;1007.57;2.487;normal
03/01/2024 18:10;20.58;11.658;0.261;2.92;61.85;1013.05;3.027;normal
03/01/2024 18:15;20.39;11.423;0.326;1.81;66.23;1012.24;3.737;normal
03/01/2024 18:20;21.32;11.694;0.268;1.79;64.84;998.59;3.148;normal
03/01/2024 18:25;38.96;11.248;0.547;3.64;64.63;1016.3;5.743;critical
03/01/2024 18:30;18.45;11.6;0.351;2.36;66.19;1023.84;4.034;normal
03/01/2024 18:35;18.61;11.347;0.28;1.33;63.28;1021.48;3.182;normal
03/01/2024 18:40;18.58;11.589;0.247;2.23;61.82;1014.59;2.792;normal
03/01/2024 18:45;38.23;10.881;0.713;3.62;66.17;1007.07;6.772;critical
03/01/2024 18:50;18.2;11.574;0.404;1.85;63.57;1011.85;4.668;normal
03/01/2024 18:55;19.3;11.548;0.346;1.88;64.17;1000.36;4.083;normal
03/01/2024 19:00;20.42;10.0;0.1;1.81;64.8;1022.38;0.933;warning
03/01/2024 19:05;20.81;11.886;0.447;1.69;68.29;1014.11;5.302;normal
03/01/2024 19:10;21.01;11.839;0.516;2.55;69.34;1021.38;6.142;normal
03/01/2024 19:15;21.89;11.625;0.287;3.09;64.25;1015.61;3.298;normal
03/01/2024 19:20;21.01;11.471;0.13;2.05;65.37;1009.39;1.486;normal
03/01/2024 19:25;21.21;11.312;0.194;2.72;63.62;1012.28;2.202;normal
03/01/2024 19:30;19.69;11.317;0.246;1.86;63.94;1013.71;2.817;normal
03/01/2024 19:35;19.01;11.589;0.378;3.3;65.0;1009.75;4.343;normal
03/01/2024 19:40;19.84;11.181;0.298;1.84;64.36;1018.86;3.437;normal
03/01/2024 19:45;21.17;11.822;0.325;2.31;64.33;1017.51;3.935;normal
03/01/2024 19:50;20.03;11.522;0.278;1.19;66.41;1010.77;3.174;normal
03/01/2024 19:55;15.82;11.634;0.168;2.75;66.15;1010.14;1.931;normal
03/01/2024 20:00;22.54;11.853;0.45;3.56;63.06;1011.73;5.281;normal
03/01/2024 20:05;23.01;11.655;0.401;2.63;68.19;1023.1;4.73;normal
03/01/2024 20:10;20.21;13.041;0.178;2.55;60.38;1011.07;2.235;warning
03/01/2024 20:15;20.2;11.404;0.218;2.61;65.12;1014.04;2.453;normal
03/01/2024 20:20;20.96;10.0;0.239;1.57;66.08;1013.6;2.223;warning
03/01/2024 20:25;20.71;11.659;0.452;2.55;62.41;1025.76;5.225;normal
03/01/2024 20:30;21.74;11.641;0.289;2.03;60.82;1005.4;3.347;normal
03/01/2024 20:35;20.49;11.536;0.376;1.47;64.42;1014.59;4.325;normal
03/01/2024 20:40;21.32;11.622;0.399;2.98;67.88;1022.21;4.524;normal
03/01/2024 20:45;21.48;11.782;0.369;2.73;59.12;1001.88;4.346;normal
03/01/2024 20:50;20.1;13.071;0.375;2.03;60.62;1006.48;4.93;warning
03/01/2024 20:55;22.26;11.627;0.573;2.04;59.93;1017.28;6.677;normal
03/01/2024 21:00;22.48;11.763;0.527;3.07;65.95;1016.23;6.087;normal
03/01/2024 21:05;21.95;11.142;0.442;0.94;60.17;998.05;4.867;warning
03/01/2024 21:10;20.35;11.82;0.46;3.63;59.27;1014.82;5.461;normal
03/01/2024 21:15;21.71;11.754;0.499;2.45;64.9;1009.85;5.808;normal
03/01/2024 21:20;21.14;11.935;0.424;2.3;64.9;1021.26;5.11;normal
03/01/2024 21:25;21.54;11.604;0.679;2.85;63.8;1001.14;7.825;normal
03/01/2024 21:30;21.09;11.914;0.533;2.41;63.8;1019.45;6.286;normal
03/01/2024 21:35;20.71;11.688;0.54;2.78;61.95;1019.27;6.295;normal
03/01/2024 21:40;20.98;11.73;0.624;2.16;65.04;1022.73;7.345;normal
03/01/2024 21:45;22.29;11.599;0.457;3.29;60.48;1017.8;5.322;normal
03/01/2024 21:50;22.68;11.839;0.637;2.26;56.97;1009.51;7.501;normal
03/01/2024 21:55;22.96;11.697;0.611;3.41;59.18;997.01;7.131;normal
03/01/2024 22:00;21.88;12.075;0.676;3.29;60.87;1002.85;8.169;normal
03/01/2024 22:05;23.36;12.129;0.654;3.23;58.42;1009.89;7.899;normal
03/01/2024 22:10;23.96;12.045;0.725;3.52;68.33;1011.47;8.755;normal
03/01/2024 22:15;24.0;12.03;0.722;3.85;60.09;1011.21;8.633;normal
03/01/2024 22:20;21.68;10.446;0.932;4.99;63.22;1013.54;9.324;warning
03/01/2024 22:25;22.2;10.0;0.684;3.41;62.09;1016.22;6.509;warning
03/01/2024 22:30;24.4;12.137;0.497;2.45;57.55;1015.1;6.033;normal
03/01/2024 22:35;22.87;12.033;0.606;4.09;58.55;1010.41;7.321;normal
03/01/2024 22:40;24.13;11.938;0.754;3.53;55.8;1025.25;8.992;normal
03/01/2024 22:45;22.12;11.824;0.67;2.82;55.0;1012.46;7.932;normal
03/01/2024 22:50;21.2;11.829;0.528;3.91;63.29;1011.5;6.234;normal
03/01/2024 22:55;22.33;12.847;0.714;4.17;60.38;1016.97;9.173;warning
03/01/2024 23:00;22.7;12.106;0.85;3.35;55.43;1012.49;10.306;normal
03/01/2024 23:05;22.76;12.274;0.853;4.05;60.19;1012.81;10.504;normal
03/01/2024 23:10;23.12;12.223;0.913;4.2;53.81;1012.92;11.192;normal
03/01/2024 23:15;22.67;12.14;0.874;2.89;56.82;1010.94;10.635;normal
03/01/2024 23:20;25.23;12.129;0.839;3.9;61.41;1021.98;10.136;normal
03/01/2024 23:25;21.38;12.884;0.947;14.33;65.95;1023.51;10.992;critical
03/01/2024 23:30;25.61;12.082;0.827;4.03;58.13;1017.24;9.95;normal
03/01/2024 23:35;25.7;12.396;0.711;4.22;60.57;1000.09;8.84;normal
03/01/2024 23:40;23.83;12.021;0.856;3.63;59.39;1009.35;10.318;normal
03/01/2024 23:45;21.91;12.012;0.767;3.52;59.84;1013.74;9.24;normal
03/01/2024 23:50;23.84;12.342;0.687;3.41;67.13;1010.25;8.457;normal
03/01/2024 23:55;21.56;12.299;0.759;4.98;62.55;1018.46;9.308;normal
04/01/2024 00:00;24.22;12.594;0.954;4.83;57.13;1020.92;12.02;normal
04/01/2024 00:05;26.01;12.62;0.976;4.63;53.43;1014.36;12.361;normal
04/01/2024 00:10;39.52;12.204;1.472;6.1;57.52;1009.79;16.478;critical
04/01/2024 00:15;25.73;12.665;1.087;5.26;50.96;1017.26;13.734;normal
04/01/2024 00:20;25.21;12.753;0.846;10.2;58.25;1012.64;9.713;warning
04/01/2024 00:25;26.45;11.07;1.135;3.23;57.34;1017.83;12.529;warning
04/01/2024 00:30;23.68;12.436;1.21;4.78;57.92;1012.15;15.104;normal
04/01/2024 00:35;27.08;12.452;0.879;4.93;50.68;1010.91;10.917;normal
04/01/2024 00:40;25.05;12.685;1.065;4.0;53.48;1006.17;13.527;normal
04/01/2024 00:45;25.7;12.425;0.97;4.22;55.67;1013.39;12.094;normal
04/01/2024 00:50;25.11;12.736;1.007;4.01;55.78;1012.96;12.805;normal
04/01/2024 00:55;25.12;12.381;1.062;5.0;52.38;1005.09;13.23;normal
04/01/2024 01:00;25.71;12.932;1.238;5.08;51.24;1020.02;16.002;normal
04/01/2024 01:05;27.57;11.226;1.094;6.37;54.49;1021.54;12.286;warning
04/01/2024 01:10;26.33;10.758;0.751;6.04;53.13;1002.86;7.702;warning
04/01/2024 01:15;27.96;13.073;1.306;12.81;53.55;1025.2;15.394;warning
04/01/2024 01:20;26.6;12.667;1.261;5.6;54.31;999.3;15.997;normal
04/01/2024 01:25;27.37;13.011;1.303;4.86;51.21;1018.45;16.915;normal
04/01/2024 01:30;39.95;12.226;1.475;8.44;53.28;1010.42;16.476;critical
04/01/2024 01:35;36.59;11.986;1.421;6.13;50.92;1004.48;15.592;warning
04/01/2024 01:40;25.06;12.903;1.04;4.37;49.9;1006.66;13.427;normal
04/01/2024 01:45;27.95;12.768;1.133;5.6;54.47;1009.88;14.484;normal
04/01/2024 01:50;26.1;10.378;0.632;4.25;54.06;1013.47;6.302;warning
04/01/2024 01:55;26.39;12.728;1.397;5.29;48.78;1021.59;17.763;normal
04/01/2024 02:00;28.28;13.002;1.547;5.62;43.67;1009.81;20.047;normal
04/01/2024 02:05;26.72;11.95;1.433;6.47;51.79;1012.38;17.18;warning
04/01/2024 02:10;27.73;12.993;1.452;6.03;48.05;1006.68;18.805;normal
04/01/2024 02:15;36.8;12.601;1.818;6.38;48.71;1020.43;21.09;warning
04/01/2024 02:20;26.51;13.309;1.431;5.22;47.97;1021.29;19.139;normal
04/01/2024 02:25;28.8;13.066;1.495;5.61;48.84;1020.08;19.572;normal
04/01/2024 02:30;26.23;13.206;1.431;5.73;48.69;1008.25;18.95;normal
04/01/2024 02:35;26.02;12.805;1.506;5.43;47.85;1017.34;19.313;normal
04/01/2024 02:40;27.96;12.69;1.468;5.63;49.91;1027.07;18.639;normal
04/01/2024 02:45;24.5;12.946;1.315;5.63;50.67;1003.08;17.037;normal
04/01/2024 02:50;26.55;10.0;0.896;7.0;52.08;1013.14;8.567;warning
04/01/2024 02:55;28.14;13.197;1.446;5.96;49.42;1013.13;19.149;normal
04/01/2024 03:00;37.13;12.849;1.915;8.55;44.42;1019.24;22.616;warning
04/01/2024 03:05;29.74;10.183;1.124;6.34;45.32;1011.99;10.837;warning
04/01/2024 03:10;29.04;13.191;1.544;6.28;52.75;1012.79;20.375;normal
04/01/2024 03:15;27.3;13.25;1.626;6.65;45.78;1015.47;21.588;normal
04/01/2024 03:20;27.96;13.165;1.58;5.36;47.91;1009.22;20.852;normal
04/01/2024 03:25;31.73;10.0;0.853;6.62;50.17;1008.33;8.139;warning
04/01/2024 03:30;28.7;13.169;1.779;5.82;42.88;1013.94;23.352;normal
04/01/2024 03:35;29.33;13.067;1.641;6.17;48.47;1014.51;21.359;normal
04/01/2024 03:40;28.71;13.135;1.638;6.3;45.78;1009.69;21.562;normal
04/01/2024 03:45;27.21;12.695;1.907;14.63;50.38;1025.04;21.814;critical
04/01/2024 03:50;28.63;12.651;1.449;10.02;40.7;1010.18;16.491;warning
04/01/2024 03:55;26.68;14.0;1.938;5.99;42.47;1009.27;27.043;warning
04/01/2024 04:00;27.69;13.305;1.688;6.45;52.12;1019.37;22.408;normal
04/01/2024 04:05;30.42;11.988;1.481;8.66;44.9;1001.23;17.657;warning
04/01/2024 04:10;28.59;13.308;1.649;6.86;47.95;1018.68;22.026;normal
04/01/2024 04:15;29.05;13.461;1.855;6.2;45.24;1004.27;24.974;normal
04/01/2024 04:20;28.49;11.82;1.78;5.02;46.18;1019.82;21.05;warning
04/01/2024 04:25;30.88;13.575;1.629;6.55;47.31;1011.99;22.042;normal
04/01/2024 04:30;30.01;13.408;1.69;6.9;38.72;1008.96;22.624;normal
04/01/2024 04:35;30.69;13.457;1.749;6.07;49.05;1026.25;23.592;normal
04/01/2024 04:40;28.73;13.504;1.719;5.78;50.06;1015.19;23.237;normal
04/01/2024 04:45;29.08;13.659;1.709;6.29;44.27;1006.13;23.427;normal
04/01/2024 04:50;29.09;13.289;1.697;5.69;48.36;1011.56;22.558;normal
04/01/2024 04:55;29.05;13.323;1.853;6.03;44.83;1019.41;24.656;normal
04/01/2024 05:00;30.04;13.86;1.562;11.13;47.77;1015.04;19.474;warning
04/01/2024 05:05;27.12;13.382;1.914;7.17;46.3;1001.33;25.598;normal
04/01/2024 05:10;31.02;13.545;1.75;7.04;45.75;1007.0;23.698;normal
04/01/2024 05:15;28.86;13.574;1.815;7.17;49.47;1008.67;24.54;normal
04/01/2024 05:20;32.47;13.672;1.689;7.12;47.68;1010.08;23.119;normal
04/01/2024 05:25;29.33;13.274;1.894;7.62;46.0;1009.27;25.193;normal
04/01/2024 05:30;30.56;13.441;1.845;7.08;43.08;1022.0;24.68;normal
04/01/2024 05:35;30.3;13.388;1.793;6.85;48.01;1017.86;23.968;normal
04/01/2024 05:40;30.72;13.657;1.77;6.05;47.39;1010.37;24.247;normal
04/01/2024 05:45;29.73;13.325;1.908;13.21;48.17;1016.57;22.899;critical
04/01/2024 05:50;30.55;13.236;1.762;6.71;44.18;997.84;23.281;normal
04/01/2024 05:55;29.18;13.56;1.825;6.69;50.01;1013.0;24.65;normal
04/01/2024 06:00;28.81;13.883;1.932;12.69;44.29;1011.17;24.17;warning
04/01/2024 06:05;28.42;13.721;1.907;6.98;45.05;1008.91;26.161;normal
04/01/2024 06:10;29.01;13.548;1.852;7.2;45.85;1020.61;25.091;normal
04/01/2024 06:15;35.23;12.922;2.0;8.38;46.79;1016.57;23.745;warning
04/01/2024 06:20;29.36;10.49;1.283;6.86;44.65;1007.81;12.773;warning
04/01/2024 06:25;30.65;13.418;1.699;6.78;45.38;1015.58;22.783;normal
04/01/2024 06:30;31.91;13.447;1.761;5.84;41.66;1016.57;23.713;normal
04/01/2024 06:35;28.73;13.579;1.786;7.7;38.62;1015.52;24.204;normal
04/01/2024 06:40;28.49;13.643;1.927;6.64;41.01;1009.63;26.371;normal
04/01/2024 06:45;27.76;13.619;1.767;6.53;50.33;1013.07;24.054;normal
04/01/2024 06:50;30.45;13.536;1.739;8.14;49.38;1007.38;23.62;normal
04/01/2024 06:55;30.51;13.425;1.876;6.53;52.28;1013.63;25.193;normal
04/01/2024 07:00;29.33;13.457;1.811;7.33;43.06;1019.36;24.384;normal
04/01/2024 07:05;29.84;12.925;1.733;11.3;43.45;1016.12;20.128;warning
04/01/2024 07:10;28.08;13.429;1.952;6.61;44.43;1010.22;26.177;normal
04/01/2024 07:15;30.14;13.547;1.72;7.36;40.89;1007.22;23.273;normal
04/01/2024 07:20;32.71;11.006;1.342;7.63;40.6;1011.77;14.757;warning
04/01/2024 07:25;29.47;13.572;1.808;7.74;45.42;1015.66;24.499;normal
04/01/2024 07:30;32.74;13.154;1.653;6.93;45.83;1006.84;21.716;normal
04/01/2024 07:35;28.5;13.475;1.766;6.36;45.7;1013.71;23.825;normal
04/01/2024 07:40;35.21;12.655;2.0;9.52;53.3;1005.85;23.295;warning
04/01/2024 07:45;27.24;13.437;1.795;6.61;46.65;1018.11;24.12;normal
04/01/2024 07:50;30.9;14.0;1.949;6.49;44.83;1008.12;27.221;warning
04/01/2024 07:55;30.04;13.122;1.744;11.78;47.85;1020.86;20.563;warning
04/01/2024 08:00;28.62;12.128;1.348;6.74;46.15;1013.48;16.255;warning
04/01/2024 08:05;30.74;13.223;1.714;5.97;51.47;1013.45;22.744;normal
04/01/2024 08:10;28.4;13.351;1.784;7.3;45.8;1021.75;23.922;normal
04/01/2024 08:15;29.42;13.471;1.762;6.6;45.97;1010.19;23.747;normal
04/01/2024 08:20;27.86;13.259;1.606;6.71;40.02;1029.57;21.283;normal
04/01/2024 08:25;28.76;13.329;1.569;6.79;46.38;1002.55;20.89;normal
04/01/2024 08:30;31.38;13.464;1.689;6.52;44.94;1016.87;22.766;normal
04/01/2024 08:35;28.22;13.353;1.732;6.04;46.03;1012.56;23.157;normal
04/01/2024 08:40;29.23;13.439;1.664;5.96;44.43;1012.42;22.311;normal
04/01/2024 08:45;29.92;13.292;1.666;7.1;46.63;1010.26;22.089;normal
04/01/2024 08:50;29.69;13.436;1.709;6.74;47.56;1009.09;22.993;normal
04/01/2024 08:55;31.61;13.471;1.692;6.51;43.67;1018.0;22.801;normal
04/01/2024 09:00;28.19;11.094;0.854;7.08;48.36;1017.39;9.475;warning
04/01/2024 09:05;28.11;13.408;1.579;6.85;50.14;1011.46;21.159;normal
